account_id,degree_centrality,betweenness_centrality,pagerank,clustering_coeff,eigenvector_centrality,amount_zscore,velocity,entropy_risk,cluster_density,n_sent,n_received,total_sent,mean_sent,unique_receivers
ACC00014,-6.089455899651243e-05,-0.04708284565479012,-0.05212976404659327,-0.04378015446963454,0.0,-0.20412345516531089,-0.0013823276464622555,-0.01573101695901513,-0.011740892673199018,-0.018991574009074787,0.009813700985932367,-0.03843877591677248,-0.05439720033046285,-0.019891291771916092
ACC00941,-0.00496769538256672,-0.006803837520066421,-0.01744900219791133,-0.039780331946261197,0.0,-0.19126467407265915,-0.0004265667666974284,-0.03538421294585522,-0.014168582442165572,-0.04035529934293121,-0.014171890736730032,-0.046417224146004986,-0.051721392143988264,-0.035025782572457934
ACC01176,-0.02029325095179534,-0.01865490304169203,-0.06801842701106355,-0.040047149455205426,0.0,-0.18862006410471094,-0.0006257045091274102,0.00269061472457033,-0.019996685125565107,-0.011689302514788854,-0.012513972296946382,-0.0390699613928325,-0.0502386367278468,-0.010859049809292592
ACC00350,-0.008191339019719588,0.003216296460272775,-0.04536909057351682,-0.038537450196686196,0.0,-0.1885866694463179,-0.0009015960027749872,-0.019195790118799228,-0.015120674993208112,-0.030215127632094274,-0.015188331072397476,-0.04008616156997125,-0.057796649905862134,-0.03196390814522005
ACC00300,-0.0022853250955478647,0.00039141572960050305,-0.022284088411556508,-0.008196772345360266,0.0,0.47765568403577835,-0.00017011538063024185,0.008281465010654947,-0.006525542583943394,0.0018493930630701266,-0.006642101109527742,-0.022976263688735447,-0.029239433925513682,-0.007794807514584121
ACC00331,-0.019430144470243126,-0.014949456179824391,-0.029595621831456705,-0.03918244314449814,0.0,-0.19609297739758325,-0.00033688782033476357,-0.019189891708121253,-0.009706531868663404,-0.02854587711604951,-0.01986872850776982,-0.041772042403220876,-0.047628918675709134,-0.03163697109282117
ACC01993,-0.015166317893902118,-0.04914332936486301,-0.036718635076474174,-0.038446662120452696,0.0,-0.17561759010614808,-0.0003992066872025465,-0.0010917108010078257,-0.02032741315272449,-0.01622119263780299,-0.029495779914327447,-0.04179263817408061,-0.054562654344690216,-0.018953361942619668
ACC00131,0.006798975186657449,-0.023789769228425673,-0.01717893731504617,-0.03885014241290964,0.0,-0.17714327076439546,-0.00045912246904166826,-0.02826971509573046,-0.014106865068736492,-0.03823328896246779,-0.01767748344946251,-0.03243077015882528,-0.051165102644834336,-0.035430999833077494
ACC00042,-0.008844119572676628,-0.0015348676020984886,-0.043065933010832065,-0.04095602108275303,0.0,-0.19124727457386645,-0.00036529750431227667,-0.027073127692851234,-0.008475664303996086,-0.031281983744865016,-0.008243648052827547,-0.043854243021066386,-0.06246544143524502,-0.0305288706189055
ACC00259,-0.027555831303802777,-0.05707327671310463,-0.03621340744966581,0.08447575177738288,0.0,-0.19733164755735838,-0.00026285591931462355,-0.010105137435694958,-0.03808606108004846,-0.018608080488776185,-0.029771367666444504,-0.045160088952024495,-0.0633586487999395,-0.01888584062750429
ACC00824,-0.01391363732140234,0.010334484326220575,-0.042322972681951954,-0.05103360765744649,0.0,-0.18612057682633262,-0.0005076682561022507,-0.01875647984440441,-0.010620471090628978,-0.027186776482892853,-0.012350832248185162,-0.038920317293397344,-0.058026907472155526,-0.02851072936761578
ACC00556,-0.003929318881929687,-0.016315926531362643,-0.01840950582289794,-0.045788874916305934,0.0,-0.19540327131926669,-0.0003043161983104733,-0.02392606698731808,-0.010057995067602805,-0.03303635132333108,-0.012058502955955404,-0.038700433497504946,-0.05917669708152781,-0.03082923163298244
ACC01122,-0.014099425637288861,0.0024631319634597806,-0.05759657343973616,-0.038469023640312634,0.0,-0.18658879525782507,-0.0009763770269580237,-0.008944250812235897,-0.022755266209809378,-0.017846428115444714,-0.006810899738472841,-0.04057347138821983,-0.053443091875525345,-0.0322960210379269
ACC01914,-0.012430013672564464,-0.04058840018085835,-0.04195357128530819,-0.03777370080604144,0.0,-0.20725146499313213,-0.0008930553762626008,-0.013616785310007436,-0.013775159200326252,-0.001784475380960884,0.0028227717385649626,-0.05375756005934756,-0.08016170196361201,0.0032266242735605032
ACC01585,-0.006413776723935369,-0.020536238954532746,-0.048081702582500524,-0.03646405275889469,0.0,-0.18911292885699196,-0.0006789653563115162,-0.02708925087657832,-0.009484290615728827,-0.0256413937106383,-0.017804333959547135,-0.037733457587143575,-0.04997622121294508,-0.028919879020547885
ACC01127,-0.006938097854979251,-0.0464606421493494,-0.04108038700492774,-0.057059254023996926,0.0,-0.19458893947298186,-0.0005612877195578178,-0.002838392881560145,-0.017210295315438145,-0.011854065707263575,0.0035305228760882292,-0.03980044695011544,-0.05747235447134924,-0.01560285154086396
ACC01980,-0.015343908506479341,-0.019269565216166584,-0.04868806537324609,-0.034674949041455204,0.0,-0.18991857355458747,-0.0008378185052440158,-0.02385275203232265,-0.011399089475223197,-0.022042240055349473,-0.011687239049056388,-0.04172448680965064,-0.05421903757027373,-0.024278767027240678
ACC01757,-0.014084359362177406,-0.014428308282659855,-0.04729912844358285,-0.05513463475047576,0.0,-0.1892958307137638,-0.0005280170970724938,0.0023659120926500833,-0.016814927766567404,-0.011486517727424457,-0.016859320388538084,-0.051945166710993106,-0.06921409056670044,-0.013212102498991157
ACC01094,-0.006694306975041697,-0.001149882876365,-0.058886403045073234,-0.03576241941805141,0.0,-0.1869260016232111,-0.0009292937219216013,-0.023802019123183398,-0.01633225488164543,-0.02742671281358588,-0.008539855864499128,-0.04860489728330725,-0.05623889564502166,-0.026643548945388895
ACC01028,-0.013779992692237057,-0.07028388459889719,-0.019145070645013796,-0.04107338917844034,0.0,-0.18005662068542982,-0.00027260201315029795,-0.0035274108805687047,-0.015444998813347939,-0.015488065674973425,-0.01894515056146363,-0.044808370274685684,-0.052503011272219215,-0.022607924925869757
ACC01559,0.008362171986579625,-0.030793585098842304,-0.0360994245122056,-0.043421156555081324,0.0,-0.2087895552998693,-0.0018503068676064345,-0.029452515140970515,-0.010575486529908494,-0.0321524289620874,0.0019228847604659252,-0.03731654516280226,-0.05739726531275999,-0.020373279521208244
ACC01240,-0.008103650795450312,-0.021802466139707422,-0.06794338612707475,-0.040259373844467594,0.0,-0.20184101838881136,-0.0022275094891300684,0.0026029159621470126,-0.009279294361938754,-0.009249725640287962,0.00465398407539956,-0.04103659002960675,-0.05746389177275342,-0.015986485664614067
ACC00908,-0.015164850167549666,-0.014239126916579116,-0.03847151518356913,-0.03752137276951371,0.0,-0.17405252494905682,-0.0004112536936314244,-0.027063054414303175,-0.013945954576321803,-0.02833153331117095,-0.022644973591429054,-0.05024734800825281,-0.047511146718001294,-0.028331837916917107
ACC00397,-0.01593927108039977,-0.01771678075349029,-0.0444012371192479,-0.03929184079933875,0.0,-0.18737306301337317,-0.0006056861591679473,-0.018145234650648583,-0.009280485651874075,-0.025359097492430465,-0.0144703593633821,-0.04269134500655268,-0.0453270566928041,-0.02733503443358659
ACC01805,-0.02050204434362547,-0.015252373901488845,-0.03989812171118713,-0.04016780272027655,0.0,-0.18580159438055283,-0.0007881485153440619,-0.020379372746679492,-0.008053452209545935,-0.024405875849550694,-0.013264174818819434,-0.04429065708849936,-0.05520434996299427,-0.029928523967731484
ACC01247,-0.006453263529050014,-0.08424102201870992,-0.04355308573616912,-0.02926608098843716,0.0,-0.19306843301300847,-0.00043539821779041074,-0.0006832071356034123,0.007593032972565455,-0.013521092434782356,-0.009348398171471947,-0.038773678946875674,-0.056800885182048615,-0.01938497981491415
ACC01124,-0.009722781160107065,-0.06253562877747726,-0.016564040787759592,-0.041592865879641956,0.0,-0.18412888075610256,-0.0003028263611768809,-0.0008138597956202918,-0.02068408183601814,-0.012532049133943764,-0.02247707604196604,-0.04977050474659556,-0.05681877896213831,-0.01999311797774875
ACC01450,-0.013456518783155267,-0.025693521935789037,-0.04018965581160522,-0.04005949740072505,0.0,-0.1798481525120357,-0.0003385455295030697,0.003259970958286593,-0.029158689920741873,-0.009868444603866615,-0.03380133655271862,-0.04063399439960303,-0.05492321560527905,-0.01322489011956
ACC00220,-0.024192855311157804,-0.010521455498305759,-0.0422358241021623,-0.03640854238909477,0.0,-0.21583872138109872,-0.0007993636715692761,0.004815246425396025,-0.008477022287713715,-0.011682293852950713,0.0033465136712423757,-0.05230190878518762,-0.05304763165204711,-0.010592633381648125
ACC01227,-0.01576530633554729,-0.014903773016444305,-0.05017255156751159,-0.042382659741682836,0.0,-0.21468878339521277,-0.002741777651417,-0.001786220827199316,-0.010552076066744387,-0.01970655438395278,0.0036345805760090552,-0.055370614529494905,-0.055282128648721486,-0.018218626628376443
ACC01097,-0.006305150529721284,0.0009640001263791231,-0.039796600512973956,-0.04528516621083049,0.0,-0.19227045751455357,-0.0005691748756219426,-0.027406141797729853,-0.006328758534653046,-0.03534262045139626,-0.011680724625201495,-0.039846230863173196,-0.05359091071253998,-0.030478555714279116
ACC00248,-0.005656920040180014,-0.004281861173877527,-0.07479914210458695,-0.03607979894586051,0.0,-0.18257357184292192,-0.00040140401736688826,-0.005212945005137818,-0.0041480695389142334,-0.016789624147775937,-0.0185415246652552,-0.04770418206706945,-0.045595550291508614,-0.016151898375841467
ACC00159,-0.011182308139858287,-0.025296140475223914,-0.04062791279682812,-0.050122047883882706,0.0,-0.18697439637641186,-0.0004686332125661511,0.0016396907673546838,-0.013350108274735322,-0.016871176737042748,-0.028429574483356562,-0.032982969920909454,-0.05883838629347461,-0.014432528389360768
ACC00855,0.039991628205218656,0.07223591959624008,0.056717123336068244,0.027814395156585587,0.0,-0.0969925676000379,-0.00029008466577869256,0.030899920623568094,0.022746985770557483,0.013322640961902717,0.09370627005818787,0.0006517545920518108,-0.009830886950712622,0.011090408699853498
ACC01015,-0.02158472460846649,0.0009340330602936812,-0.0019617239206937216,-0.03372939652410655,0.0,-0.18579422999856676,-0.00048349932186686966,0.004963161698659051,-0.026844669522731117,-0.0069805629802005475,-0.010463565856372006,-0.06297144557195687,-0.052919762585745364,-0.010100106084542397
ACC01834,-0.00469906628667615,-0.018620191767394382,-0.040743476935426716,-0.03949099259430921,0.0,-0.18393146540721247,-0.000905760453828673,-0.03101943373705977,-0.013660249719383394,-0.02671027991550298,-0.01566647482373499,-0.04425653123673067,-0.05429015669070285,-0.023942412648333418
ACC00798,-0.01727837310033106,-0.012593923846798933,-0.06103927466257287,-0.0350061259738112,0.0,-0.1956576896284685,-0.0005721381470941465,0.0041217224979856314,-0.020593568073052012,-0.01418870718411612,0.003966134023120093,-0.055769655060680066,-0.056911363831807144,-0.016413529228668455
ACC00781,-0.025567916332566512,-0.01870810468672899,-0.04130818147012769,-0.037396528470621214,0.0,-0.19808926315748263,-0.0005373198919605619,-0.018769070158688214,0.010037925147359702,-0.022499920367510542,-0.01785539632706652,-0.045796456615726615,-0.05913421365548711,-0.022312046229688905
ACC00452,-0.003517373485550454,-0.022835128987493833,-0.01834488195765502,0.08137306425733085,0.0,0.3021248994426046,-0.00015911550026270502,0.028489396013008504,0.008985042289139964,-0.0077457943941005095,-0.003526534191856066,0.049207392575892364,0.08577906085881744,0.002233480863829462
ACC01080,-0.013275134373391182,-0.013804784113834451,-0.025458471000325802,-0.04157401637105917,0.0,-0.1773739275166637,-0.00045283135378433543,-0.03160960402672757,-0.011477376338173848,-0.029174132891503918,-0.020367958401636348,-0.04622150416913841,-0.047926913642394826,-0.029219838017662134
ACC01340,-0.008688740755003496,-0.019900267488425022,-0.038735442280058256,-0.03901390697103623,0.0,-0.1945014631631392,-0.001565879713493001,-0.03298353937930718,-0.008750375675890487,-0.03238851645356616,0.003417485573764314,-0.042960090928540716,-0.052670975160258794,-0.02919477982134118
ACC01516,-0.007599900335118997,-0.026184296004254634,-0.024101847750490093,0.07518998656537765,0.0,0.3174912184230024,-0.0002662119834497631,0.015062749487014524,-0.007808658089509533,-0.006129182428678896,0.004649078352076749,0.05025673485467304,0.08328549852088071,0.008218338172181372
ACC00285,-0.005818651564984096,-0.030786074491031427,0.0419077174024872,0.06734028364221736,0.0,0.2439856455534849,-0.0006668274642539157,0.03585472476185509,-0.006276729066134387,0.05844874258242071,0.005712126760245083,0.026244653407434263,-0.02865457030830288,0.07477246656826618
ACC01795,-0.0066558341486884,-0.021789578026638143,-0.027512463706010817,-0.030952003553273443,0.0,-0.17958765401376992,-0.0005541131714982338,-0.03394839743465618,-0.017119146730774786,-0.03502339440819712,-0.016812635826231263,-0.03745668579084949,-0.0392544563959533,-0.031270129009754975
ACC00826,-0.0013093285661385777,-0.01754915957871386,-0.011352509256063337,-0.015661788061862213,0.0,0.2740172166754092,-0.0003365661976907437,0.03377403848043953,-0.005952640054175064,0.060037547117738385,-0.0026350718652421792,0.030910694925188557,0.08497618017311266,0.07314489399170211
ACC00027,-0.009143136061492028,-0.015962788937260077,-0.05896861707840252,-0.037581229446320974,0.0,-0.19060372278889204,-0.000802518244274449,-0.002575158492532727,-0.008583295336274088,-0.014451747233635636,-0.02126080638674923,-0.05131202406646444,-0.057833128216969974,-0.01885831992702742
ACC01320,-0.014755642856816641,-0.02061357025017435,-0.04311268315416671,-0.03588399848072493,0.0,-0.18917863286767456,-0.0005680810655806551,-0.01408641782571437,-0.008323958778750131,-0.023319054692946622,-0.021590270558131914,-0.03768001864485067,-0.05441152876335941,-0.02441263427740496
ACC00206,-0.008330350314650684,-0.010685193252905293,-0.04732353198530634,-0.045071611033894135,0.0,-0.2296257683354972,-0.0011955894783079548,-0.005552120470058042,-0.008805228984288769,-0.015361437862331568,0.002713249600366264,-0.049156019925333465,-0.06312432191445688,-0.016418568259631377
ACC00723,-0.008621057985150104,-0.004987947542014723,-0.020890972862747034,-0.06327757636171262,0.0,-0.19213509911020732,-0.002710550447628888,0.0023686355722373938,-0.019732301460267478,-0.014441121210554823,-0.014931476395454783,-0.05611396415796381,-0.06256554670251546,-0.019897513552316625
ACC01001,-0.019380880298345646,-0.005553100058958632,-0.03844893922516988,-0.043253005065287196,0.0,-0.19603516634682877,-0.0006993930660247106,-0.0010007002217984461,-0.010763731754677904,-0.018754271847853745,-0.016263567534836536,-0.05525476289569424,-0.06242575444238576,-0.02010321945843439
ACC01597,-0.020169619261772007,-0.019586931006353597,-0.04470940426186664,-0.029727625945742395,0.0,-0.18895481013653023,-0.002274280026088293,-0.0016699158110329523,-0.01750953589259327,-0.017161386185000075,-0.012983739968185606,-0.0472397740368647,-0.057278329412167386,-0.018671140272098666
ACC01869,-0.017833220867635124,-0.08053054803211825,-0.04817442775668055,-0.023071789888956612,0.0,-0.16859824554903907,-0.00024675611572882685,0.0024271632470813666,-0.0218388072256203,-0.01245233475315007,-0.021639432173938673,-0.028751108675162645,-0.025091753196987667,-0.022135231228360242
ACC00767,-0.027252142789194758,0.0046826119085434945,-0.02603709017769621,-0.04898659412287436,0.0,-0.17739624556853706,-0.000498414761804542,-0.02651544582445139,-0.015359145679986811,-0.03046746972770818,-0.028337749931437575,-0.04384675398588872,-0.0517753732317442,-0.026146678323514954
ACC01445,-0.011702339040308131,-0.02066518389275104,-0.022062354496482712,-0.03382425183954835,0.0,-0.1775475124795143,-0.0004100453409060414,-0.027035347496179217,-0.01660862659064771,-0.030148709448654776,-0.022756401435714228,-0.049034203057649786,-0.06074641176257675,-0.025395105335363235
ACC01797,-0.004358924584929203,-0.015096394479964312,-0.04871380239867982,-0.04341370201331973,0.0,-0.19347965552001042,-0.0014104919349817867,0.008760972982718978,-0.007139634321098993,-0.008611063568551808,0.011571199856368836,-0.04951791846213087,-0.05595960260449942,-0.010567475167217079
ACC00903,0.00491372766365087,-0.025357940260406452,-0.04948260354514346,-0.05129522602878721,0.0,-0.18680667134610607,-0.0011491110966744635,-0.03272971568704142,-0.012358252324675419,-0.02715881205502295,0.008701263899849451,-0.03335288876352069,-0.03716053797207776,-0.024699724700340632
ACC01413,-0.011687988277558688,-0.014662367328357845,-0.04387792007515543,-0.03256733160606582,0.0,-0.1940040089688229,-0.0006440163102766755,-0.02431396015123031,-0.008702818970737441,-0.025078363053603878,-0.0182851562527728,-0.04358654447660924,-0.05324765845695898,-0.027278358288145725
ACC00400,-0.011340069081739852,-0.035628282139121475,-0.036489788625817754,-0.03651184920879404,0.0,-0.18762638221735503,-0.0003724729251488011,0.00031822105574633164,-0.01798042020837526,-0.011246721560124769,-0.015923103783991328,-0.05021721857629914,-0.05853965327137947,-0.01637875167389479
ACC00992,-0.01213597702116213,0.0008967058312196025,-0.024775119133397625,-0.044349452080323495,0.0,-0.19100773312876398,-0.000334376542937997,-0.00018397486735254387,0.011092321561915214,-0.009353124585971283,-0.022721165297246423,-0.05947989419272064,-0.06720547037026643,-0.018379232389287726
ACC01831,-0.0008408895545663686,-0.018667541287566456,-0.08337629951249627,-0.036969237737720165,0.0,-0.19497028878056144,-0.0012999352027792805,0.002745158882660725,-0.007624741418870354,-0.01052952704257211,0.006835643619099421,-0.03407687918096323,-0.05961244045042006,-0.009549514549540663
ACC00137,0.0016214950350292444,-0.005028115325531325,-0.04036348507496564,-0.042320535982361296,0.0,-0.1858486392751846,-0.0010257311622095496,-0.04009659348388638,-0.015404957212254766,-0.03822900394670433,-0.01279596730777045,-0.04152895262809984,-0.04712881605956255,-0.02978718979279427
ACC00927,-0.007354995414576893,-0.007425622708183224,0.07269581999512502,-0.02268106332294747,0.0,0.46734659954070196,-0.0002328738834560743,-5.020995622580209e-06,-0.004821940859408909,-0.02035231377745262,0.01102507963303298,-0.016676885188959004,-0.022681395261117218,-0.006771879973431986
ACC01335,-0.007776927049064718,-0.049917215307626425,-0.060611150244892394,-0.038542168063612735,0.0,-0.1791243036525659,-0.0004374446531668293,-0.003483798391042343,-0.013271856962626385,-0.012001604231770274,-0.017512446805958846,-0.03832160085477923,-0.051724448186162474,-0.01521152781302661
ACC01105,0.001819116592946964,0.00338382733130111,-0.041040890429781283,-0.04522363738997484,0.0,-0.19012371538805528,-0.0012627792856269562,-0.03092383276239649,-0.01278133817381545,-0.04354941686189185,0.012844952454294463,-0.04939664143962168,-0.0644534126049485,-0.02722872425872519
ACC00377,-0.016823586911397553,-0.017074555770791512,-0.04187902700907714,-0.04390230714207486,0.0,-0.18267580962093727,-0.0006747715448593161,-0.019318505154800335,-0.01494123547647208,-0.02680129821910732,-0.019732880208008903,-0.04323789332657337,-0.04793942796949664,-0.022935193862699637
ACC01572,-0.008858088467759003,-0.02723250419978458,-0.025559758315003334,-0.036711721000236834,0.0,0.07631413765037728,-0.0012697040366618224,0.061753642504701334,0.010645086220184714,0.11790390674095114,0.01176055867047956,0.026060050021449614,-0.03570900976440737,0.12296691175941366
ACC01490,-0.01746851785650994,-0.0241887314963781,-0.0556927439179536,-0.04137606326032669,0.0,-0.1809020359141856,-0.0007457170987378575,-0.007941246510714109,-0.009324728511781247,-0.022625299994313154,0.009518331157328063,-0.06139380179405492,-0.06170411231826495,-0.02409182470040441
ACC01271,-0.016969489615071477,0.002375479236677357,-0.05319752679335044,-0.03860013612534834,0.0,-0.1946688279250025,-0.000655931699059909,-0.0032380561110356802,-0.0041552084300831,-0.013106819042612293,-0.02582102181283227,-0.05297999021903759,-0.05666056423023258,-0.020258399449307463
ACC00626,-0.006492557529632593,-0.047215332735755844,-0.0312695854245422,0.054304955894120314,0.0,-0.22435207921908876,-0.0003270599984143447,-0.020725018337248775,-0.018120424023377067,-0.005810735851133837,-0.012480373162328058,-0.04923730832251182,-0.06642089392779398,0.00020992042141135917
ACC01732,-0.009067511962142349,-0.010875477892917746,-0.0770113671962693,-0.047031612452999874,0.0,-0.21412835881885683,-0.0011290006287999464,0.006091596831122278,-0.011422902224006232,-0.010101358641887367,0.008122002445822615,-0.05319113190290986,-0.057866585855748276,-0.010324783916702862
ACC01052,-0.018490771319185476,-0.06785780733323331,-0.04884330485023923,-0.024230975395430246,0.0,-0.19988242878511164,-0.0008844453733915784,-0.00413321841447411,-0.013014917534974942,-0.01697557148741387,0.012414048059144814,-0.03910313912322062,-0.049447436093531305,-0.017486524565234758
ACC00386,-0.019855832572675633,-0.019644186584364905,-0.0418927171895257,-0.0492481219758478,0.0,-0.19422741261283885,-0.0003111721200609708,-0.006331841594088633,0.0029669102043919306,-0.02049459679101322,-0.02624422862984163,-0.04234913996948067,-0.059445099520375855,-0.02085905286057401
ACC00432,-0.0052203670195071,-0.013660040794283283,-0.04695125311510572,-0.0356185014200129,0.0,-0.17549738699842068,-0.00041825969172150867,-0.04497591232894905,-0.007733110323779951,-0.03402189993089848,-0.015747797355848248,-0.03510704814016265,-0.049681139917514425,-0.033303775180092136
ACC01120,-0.014191692427375441,-0.046879959146968145,-0.04686042080116989,-0.03028343071640626,0.0,-0.1959183733463525,-0.0004676738669945207,-0.0007206765797932302,-0.013258791362894809,-0.012798953074603684,-0.020452503297273023,-0.04240619513340212,-0.057561010976403294,-0.01613681148665876
ACC01135,-0.008031290112402169,-0.053563708447168706,-0.02902550531401921,-0.029606325069528767,0.0,-0.23713506636670287,-0.0017692683755410794,-0.011090484188003874,-0.013096883731876454,0.0019905823333668505,0.0031195229019535028,-0.05406454968636074,-0.06497718044746846,0.009313664287456494
ACC00438,-0.010597965492033647,-0.028027434755223374,-0.054517397511577484,-0.04195133809893064,0.0,-0.1835004727095584,-0.0007339196135039338,-0.0020363467155001375,-0.010341419186474507,-0.024536840667630434,-0.010626154812417576,-0.04786387088421263,-0.04751991534821174,-0.025683416421021434
ACC01719,-0.01692750890723973,-0.017451161985018525,0.07559367052953932,-0.05245618721261451,0.0,-0.145756098080969,-0.00025202206468336085,0.0007366205163195094,-0.018198908558631433,-0.03459668776924381,-0.0028069047862484906,-0.03144716786103371,-0.04549600025468946,-0.028878135781782704
ACC01244,-0.013172978354160633,0.0008647427576750808,-0.03449543735160569,-0.05001207646688149,0.0,-0.18677957487302038,-0.0006869777197308281,-0.020993259475008012,-0.016181635917143014,-0.03131783200010667,-0.01614054076748985,-0.03508567037586498,-0.055888663156514716,-0.028046588516443816
ACC00803,0.023481788275152394,0.03983208012771376,0.020542909767998885,0.019193204687755393,0.0,-0.14594143825258207,-0.00028441446829027665,0.03924783959091251,0.01071779149258339,0.034849084724211735,0.011703443638329434,0.023658961913246977,0.015905843046452765,0.029156413240220173
ACC00780,-0.005080529371804918,-0.025233839104801804,-0.02982931803402481,-0.04427813298089746,0.0,-0.23823437543746692,-0.0019345924237246003,-0.01860701812894996,-0.0012752491756305821,-0.008362501768760447,0.004178103090410554,-0.024792439064138347,-0.0671309058045329,0.0026443059880258885
ACC01905,-0.019003643051517985,-0.002081483775832014,-0.049306397326437296,-0.035767590041766814,0.0,-0.185330501988388,-0.0005154477130648379,-0.02166052539468304,-0.012012447425034399,-0.03125732331181039,-0.020939122803080034,-0.03007711084817656,-0.04553946460686225,-0.024445433929641467
ACC00460,-0.015556214129222293,0.00809232796965212,-0.07060572989678517,-0.041362588125626876,0.0,-0.18327769502736413,-0.0005783148051388647,-0.00019212261783956838,-0.013582600023606329,-0.010825061624584447,-0.024976884894760895,-0.03924678654565275,-0.05903574844951047,-0.01678907404585654
ACC01269,-0.0060719803813045845,-0.007565131353041596,-0.057761695199216465,-0.046313944973687265,0.0,-0.1859560223833505,-0.0005371103774330045,-0.006462203112016361,-0.0017829859934601977,-0.011090050767612755,-0.027473034124698183,-0.05778663956248493,-0.04262074868232437,-0.01651494530566455
ACC00692,-0.014399118807558908,-0.07401127127012087,-0.07092269581727369,-0.07189457375128548,0.0,-0.190652035890373,-0.0019205696749814022,-0.007088400377624263,-0.01790602037990401,0.11649664309805285,-0.011461111647034047,0.01697382564109478,-0.06618672183147653,0.12503555849218795
ACC00013,-0.0048222696040729806,-0.016458324883253564,0.03641009225457557,0.05816363954794115,0.0,0.252561087756827,-0.00018987628113209594,-0.0014018866463359377,0.003650352282555758,0.03776853603301795,0.0011372461754635172,0.024957200677985382,0.06850669571629461,0.041781014753838004
ACC00330,0.023930776794338394,0.06620129404318206,0.07621214329745273,0.007014766872137838,0.0,-0.09600936050526356,-0.00021393657438766015,0.04295962901494982,0.005975225249744659,0.03367740701556937,0.014146888632769297,0.014802711562454593,0.006154462410261364,0.00721149997049521
ACC01666,-0.009321121208673556,-0.004930794328335938,-0.07641122816002213,-0.039481991889498705,0.0,-0.17117251600212843,-0.0007138170382274486,0.0034145982956917467,-0.0002721116669022569,-0.01917315347844426,0.02462468308294462,-0.0561081657401724,-0.0623246947268854,-0.01606617935564236
ACC01261,-0.01873702552291806,-0.02639011656085309,-0.03275579936930639,-0.025369608448601862,0.0,-0.18571412544896274,-0.00024942563391757593,0.0019023930212533006,-0.020585790510664122,-0.02456018814187272,-0.025629339682224736,-0.04307096132217351,-0.055409922672348726,-0.02136658192370628
ACC01456,-0.009700993078518797,-0.03738959374500671,-0.04436852529464629,-0.03470035282421977,0.0,-0.19016258116685664,-0.0006303227781786081,-0.015525046658460703,-0.010704535659298917,-0.022716884357466233,-0.016472012572038827,-0.038373813815659776,-0.05351259346932467,-0.023679236796619835
ACC00289,-0.011679841314946812,-0.02294959629184811,-0.028645307601500237,-0.028049071701304374,0.0,-0.17786826775527823,-0.0004554951373709642,-0.0032839146955261594,-0.009219736362813138,-0.020082066750164846,-0.00713940816617135,-0.04036517300855368,-0.06442025195322995,-0.013778361477590137
ACC00608,-0.021055253349844528,0.006219781645058546,-0.04990746934883502,-0.04294097943487077,0.0,-0.1885661134358977,-0.0005132085164791097,-0.0011030151569466381,-0.018958582375467194,-0.014636221676186034,-0.014048849527207084,-0.06062615296447505,-0.06202002311164949,-0.019780404963495393
ACC00952,-0.014724432011763277,-0.0191093645192168,-0.03599936733654551,-0.03723697150887822,0.0,-0.1878278773304986,-0.0006276726835769236,-0.018711306570640053,-0.012132972289588163,-0.02593656619317728,-0.0162694075990032,-0.04260982421961839,-0.05261458159164557,-0.024136148362143582
ACC00098,0.038490181704918455,0.02682195845336583,0.04578196452394253,0.0049283962967547135,0.0,-0.11046784138168343,-0.00024047196647385876,0.03911546204910822,0.10704428247791185,0.015001278440257853,0.024475737996717383,0.00609153230796797,0.015275896584362979,0.009745130296552858
ACC01547,-0.020037932832546596,-0.00033824802122010887,-0.05054203528875263,-0.03843396451818375,0.0,-0.1835233619460334,-0.0005509901373342674,0.0015167943742359848,-0.01665813474315518,-0.01793981568353639,-0.019676004955432126,-0.03338001975134301,-0.055034389451068026,-0.013338389261927184
ACC00938,-0.014997135319547298,-0.05417958152496689,-0.01847670082051673,-0.035991448858373846,0.0,-0.18310321585389847,-0.0005166753164612402,-0.0050855816913465135,-0.011117136398386131,-0.016332105920320753,-0.018823901364712334,-0.050231651404011986,-0.05800798684265046,-0.021073370901103033
ACC01537,-0.02027527138121652,-0.013124169052076851,-0.036520895435874584,-0.03197409670063665,0.0,-0.18617163472149564,-0.0006213436609282464,-0.027941534415290983,-0.008909984313170883,-0.028223435551666,-0.015045182252349807,-0.04949752702128872,-0.049174857087359164,-0.030456560622941994
ACC01523,-0.016629184644705603,-0.02197398439921424,-0.038502813645102885,-0.029046122169507062,0.0,-0.2044923288025524,-0.0004683932422541093,0.001561694930855803,-0.014233328904976106,-0.009442388103895685,-0.0170564335784963,-0.05160360214879579,-0.06622946177826047,-0.009820145729390752
ACC01433,-0.012774605940072048,-0.008557252570328482,-0.03698792273701322,-0.03851255085098446,0.0,-0.19694199603635604,-0.0009783771499461706,-0.004368442927073478,-0.011632386003262883,-0.01819004701881768,-0.01679173717451649,-0.052633724928284095,-0.0702262395593657,-0.029341209320275556
ACC00577,-0.023062904984688458,0.006249299206451663,-0.029313106169214224,-0.030596472936280598,0.0,-0.19827065856590773,-0.0004350482852272273,-0.0006047067896012689,-0.024254837189435302,-0.0229315381070214,-0.025105202420376903,-0.05663257608499531,-0.06381012295521152,-0.02916861693478722
